"","taxonomy_id","taxon","Kingdom","Phylum","Class","Order","Family","Genus"
"5162",135487,"Nocardia cyriacigeorgica","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5163",37333,"Nocardia transvalensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5164",37330,"Nocardia nova","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5165",228599,"Nocardia higoensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5166",2842303,"Nocardia albiluteola","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5167",480036,"Nocardia blacklockiae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5168",120957,"Nocardia abscessus","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5169",53429,"Nocardia flavorosea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5170",208602,"Nocardia puris","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5171",404578,"Nocardia amamiensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5172",2483361,"Nocardia stercoris","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5173",2585199,"Nocardia aurantia","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5174",2675851,"Nocardia terrae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5175",2785916,"Nocardia bovistercoris","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5176",2815723,"Nocardia alni","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5177",882446,"Nocardia goodfellowii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5178",53428,"Nocardia crassostreae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5179",2144174,"Nocardia aurea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5180",2802282,"Nocardia acididurans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5181",236511,"Nocardia neocaledoniensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5182",2382165,"Nocardia yunnanensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5183",2213200,"Nocardia mangyaensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5184",204891,"Nocardia iowensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5185",2055889,"Nocardia tengchongensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5186",1824,"Nocardia asteroides","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5187",2755382,"Nocardia huaxiensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5188",480035,"Nocardia wallacei","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5189",2340916,"Nocardia panacis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5190",2675850,"Nocardia aurantiaca","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5191",2585198,"Nocardia macrotermitis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5192",2545717,"Nocardia colli","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5193",1691570,"Nocardia rhizosphaerihabitans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5194",1215925,"Nocardia bhagyanarayanae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5195",1141647,"Nocardia arizonensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5196",1141657,"Nocardia vulneris","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5197",2736643,"Nocardia barduliensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5198",382504,"Nocardia jinanensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5199",1538463,"Nocardia donostiensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5200",2077092,"Nocardia suismassiliense","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5201",85688,"Nocardia cerradoensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5202",134984,"Nocardia fluminea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Nocardia"
"5203",2789880,"Rhodococcus sp. CX","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5204",2567884,"Rhodococcus sp. SGAir0479","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5205",2512213,"Rhodococcus sp. SMB37","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5206",1179674,"Rhodococcus sp. KBS0724","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5207",2499145,"Rhodococcus sp. X156","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5208",2834580,"Rhodococcus sp. 4CII","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5209",1449068,"Rhodococcus sp. UNC23MFCrub1.1","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5210",679318,"Rhodococcus sp. WMMA185","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5211",2716340,"Rhodococcus sp. HNM0569","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5212",2742603,"Rhodococcus sp. W8901","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5213",2022508,"Rhodococcus sp. 06-235-1A","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5214",2711209,"Rhodococcus sp. 14C212","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5215",1813677,"Rhodococcus sp. EPR-157","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5216",2729725,"Rhodococcus sp. KRD162","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5217",2725310,"Rhodococcus sp. 105337","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5218",933800,"Rhodococcus sp. NCIMB 12038","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5219",1831,"Rhodococcus sp. (in: high G+C Gram-positive bacteria)","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5220",2682847,"Rhodococcus sp. B50","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5221",2135729,"Rhodococcus sp. OK519","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5222",2729731,"Rhodococcus sp. KRD197","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5223",1736319,"Rhodococcus sp. Leaf278","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5224",300028,"Rhodococcus triatomae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5225",37919,"Rhodococcus opacus","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5226",38312,"Rhodococcus rhodnii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5227",2546320,"Rhodococcus spelaei","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5228",398843,"Rhodococcus kyotonensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5229",263849,"Rhodococcus phenolicus","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5230",99653,"Rhodococcus koreensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5231",908250,"Rhodococcus trifolii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5232",2811421,"Rhodococcus pseudokoreensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5233",1830,"Rhodococcus ruber","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5234",1828,"Rhodococcus fascians","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5235",183556,"Rhodococcus maanshanensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5236",293050,"Rhodococcus kroppenstedtii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5237",103816,"Rhodococcus pyridinivorans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5238",1829,"Rhodococcus rhodochrous","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5239",44752,"Rhodococcus wratislaviensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5240",33008,"Rhodococcus globerulus","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Rhodococcus"
"5241",1872085,"Williamsia sp.","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5242",2835871,"Williamsia sp. CHRR-6","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5243",882452,"Williamsia limnetica","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5244",885042,"Williamsia phyllosphaerae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5245",1344003,"Williamsia sterculiae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5246",1603258,"Williamsia herbipolensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Williamsia"
"5247",1644129,"Prescottella agglutinans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella"
"5248",43767,"Prescottella equi","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella"
"5249",1323361,"Prescottella defluvii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella"
"5250",2545757,"Prescottella subtropica","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Prescottella"
"5251",2584121,"Antrihabitans stalactiti","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Antrihabitans"
"5252",2799499,"Antrihabitans stalagmiti","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Antrihabitans"
"5253",2799498,"Antrihabitans sp. YC2-6","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Antrihabitans"
"5254",2495913,"Spelaeibacter cavernicola","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Spelaeibacter"
"5255",408066,"Aldersonia kunmingensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Nocardiaceae","Aldersonia"
"5256",1946393,"Corynebacterium sp. UBA2622","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5257",225326,"Corynebacterium halotolerans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5258",161879,"Corynebacterium kroppenstedtii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5259",2080740,"Corynebacterium yudongzhengii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5260",349751,"Corynebacterium marinum","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5261",38305,"Corynebacterium vitaeruminis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"5262",2690315,"Gordonia sp. SID5947","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5263",2742602,"Gordonia sp. X0973","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5264",2486274,"Gordonia sp. OPL2","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5265",84595,"Gordonia polyisoprenivorans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5266",2420509,"Gordonia insulae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5267",2831662,"Gordonia pseudamarae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5268",2758710,"Gordonia jinghuaiqii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5269",1004901,"Gordonia iterans","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5270",2665643,"Gordonia mangrovi","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5271",686429,"Gordonia humi","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5272",589161,"Gordonia spumicola","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5273",589162,"Gordonia crocea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5274",1136941,"Gordonia phthalatica","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5275",2725283,"Gordonia asplenii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5276",2055,"Gordonia terrae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5277",1517702,"Gordonia jinhuaensis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5278",122202,"Gordonia jacobaea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5279",2498852,"Gordonia sedimidis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Gordoniaceae","Gordonia"
"5280",2061,"Tsukamurella paurometabola","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5281",57704,"Tsukamurella tyrosinosolvens","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5282",1151061,"Tsukamurella sp. 1534","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5283",44753,"Tsukamurella spumae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5284",239498,"Tsukamurella pseudospumae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5285",2591848,"Tsukamurella sputi","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5286",2592067,"Tsukamurella asaccharolytica","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5287",2592068,"Tsukamurella conjunctivitidis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5288",47312,"Tsukamurella pulmonis","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Tsukamurellaceae","Tsukamurella"
"5289",2597660,"Tomitella fengzijianii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","","Tomitella"
"5290",2760083,"Tomitella gaofuii","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","","Tomitella"
"5291",2681555,"Fodinicola acaciae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","","Fodinicola"
"5292",546160,"Dietzia lutea","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Dietziaceae","Dietzia"
"5293",139021,"Dietzia psychralcaliphila","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Dietziaceae","Dietzia"
"5294",2605429,"Lolliginicoccus suaedae","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Hoyosellaceae","Lolliginicoccus"
"5295",2742202,"Lolliginicoccus lacisalsi","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Hoyosellaceae","Lolliginicoccus"
"5296",2604466,"Nonomuraea sp. PA05","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5297",2593644,"Nonomuraea sp. SYSU D8015","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5298",1580530,"Nonomuraea sp. SBT364","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5299",2839649,"Nonomuraea sp. NEAU-A123","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5300",2600577,"Nonomuraea sp. C10","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5301",2495887,"Nonomuraea basaltis","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5302",714136,"Nonomuraea endophytica","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5303",1642303,"Nonomuraea zeae","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5304",46182,"Nonomuraea spiralis","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
"5305",46177,"Nonomuraea pusilla","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Streptosporangiaceae","Nonomuraea"
